,text
2611,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.5994}"
2612,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2613,"{'neg': 0.305, 'neu': 0.46, 'pos': 0.236, 'compound': -0.0516}"
2614,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3818}"
2615,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}"
2616,"{'neg': 0.0, 'neu': 0.283, 'pos': 0.717, 'compound': 0.8225}"
2617,"{'neg': 0.394, 'neu': 0.481, 'pos': 0.125, 'compound': -0.4215}"
2618,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.0772}"
2619,"{'neg': 0.393, 'neu': 0.444, 'pos': 0.163, 'compound': -0.4767}"
2620,"{'neg': 0.372, 'neu': 0.349, 'pos': 0.279, 'compound': -0.2023}"
2621,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}"
2622,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
2623,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
2624,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.3612}"
2625,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}"
2626,"{'neg': 0.526, 'neu': 0.474, 'pos': 0.0, 'compound': -0.9022}"
2627,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2628,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2732}"
2629,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}"
2630,"{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.8225}"
2631,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}"
2632,"{'neg': 0.306, 'neu': 0.538, 'pos': 0.156, 'compound': -0.4215}"
2633,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2634,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2635,"{'neg': 0.218, 'neu': 0.424, 'pos': 0.358, 'compound': 0.3182}"
2636,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2637,"{'neg': 0.096, 'neu': 0.593, 'pos': 0.311, 'compound': 0.5994}"
2638,"{'neg': 0.227, 'neu': 0.64, 'pos': 0.134, 'compound': -0.3818}"
2639,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}"
2640,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2641,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2642,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2643,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2644,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2645,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.7096}"
2646,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2647,"{'neg': 0.362, 'neu': 0.452, 'pos': 0.186, 'compound': -0.5994}"
2648,"{'neg': 0.236, 'neu': 0.5, 'pos': 0.264, 'compound': -0.1531}"
2649,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2650,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2651,"{'neg': 0.243, 'neu': 0.27, 'pos': 0.486, 'compound': 0.4019}"
2652,"{'neg': 0.392, 'neu': 0.608, 'pos': 0.0, 'compound': -0.7964}"
2653,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.5267}"
2654,"{'neg': 0.23, 'neu': 0.461, 'pos': 0.309, 'compound': 0.0516}"
2655,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2656,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2657,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2658,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.3182}"
2659,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
2660,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2661,"{'neg': 0.284, 'neu': 0.716, 'pos': 0.0, 'compound': -0.4534}"
2662,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2663,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7269}"
2664,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
2665,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2666,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
2667,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.0258}"
2668,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2669,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.5106}"
2670,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.6369}"
2671,"{'neg': 0.327, 'neu': 0.449, 'pos': 0.224, 'compound': -0.1531}"
2672,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2673,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2674,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2675,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
2676,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.7184}"
2677,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.3818}"
2678,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3818}"
2679,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5574}"
2680,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2681,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2682,"{'neg': 0.213, 'neu': 0.63, 'pos': 0.157, 'compound': -0.1779}"
2683,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2684,"{'neg': 0.144, 'neu': 0.718, 'pos': 0.138, 'compound': -0.0258}"
2685,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2686,"{'neg': 0.634, 'neu': 0.366, 'pos': 0.0, 'compound': -0.886}"
2687,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.081}"
2688,"{'neg': 0.173, 'neu': 0.636, 'pos': 0.191, 'compound': 0.0772}"
2689,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2690,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2691,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2692,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2693,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.5719}"
2694,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}"
2695,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
2696,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2697,"{'neg': 0.317, 'neu': 0.683, 'pos': 0.0, 'compound': -0.6249}"
2698,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6115}"
2699,"{'neg': 0.197, 'neu': 0.657, 'pos': 0.146, 'compound': -0.1779}"
2700,"{'neg': 0.372, 'neu': 0.473, 'pos': 0.155, 'compound': -0.4939}"
2701,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2702,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2703,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2704,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.6486}"
2705,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}"
2706,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2707,"{'neg': 0.531, 'neu': 0.469, 'pos': 0.0, 'compound': -0.7783}"
2708,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}"
2709,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2710,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.6705}"
2711,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.25}"
2712,"{'neg': 0.396, 'neu': 0.403, 'pos': 0.201, 'compound': -0.4404}"
2713,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
2714,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2715,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
2716,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2717,"{'neg': 0.112, 'neu': 0.415, 'pos': 0.473, 'compound': 0.8658}"
2718,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
2719,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2720,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9538}"
2721,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.1027}"
2722,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2723,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2724,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2725,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.7184}"
2726,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2727,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2728,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2729,"{'neg': 0.284, 'neu': 0.716, 'pos': 0.0, 'compound': -0.4534}"
2730,"{'neg': 0.213, 'neu': 0.639, 'pos': 0.149, 'compound': -0.228}"
2731,"{'neg': 0.301, 'neu': 0.407, 'pos': 0.293, 'compound': -0.0258}"
2732,"{'neg': 0.391, 'neu': 0.609, 'pos': 0.0, 'compound': -0.6705}"
2733,"{'neg': 0.299, 'neu': 0.701, 'pos': 0.0, 'compound': -0.5719}"
2734,"{'neg': 0.415, 'neu': 0.308, 'pos': 0.277, 'compound': -0.2263}"
2735,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
2736,"{'neg': 0.515, 'neu': 0.485, 'pos': 0.0, 'compound': -0.6486}"
2737,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.6808}"
2738,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2739,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7906}"
2740,"{'neg': 0.505, 'neu': 0.495, 'pos': 0.0, 'compound': -0.8481}"
2741,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2742,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2743,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.25}"
2744,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
2745,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2746,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}"
2747,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
2748,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7269}"
2749,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}"
2750,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
2751,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2752,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.8089}"
2753,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}"
2754,"{'neg': 0.491, 'neu': 0.0, 'pos': 0.509, 'compound': 0.0258}"
2755,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2756,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
2757,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}"
2758,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2759,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2760,"{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.25}"
2761,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}"
2762,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
2763,"{'neg': 0.234, 'neu': 0.468, 'pos': 0.298, 'compound': 0.2732}"
2764,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.4939}"
2765,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2766,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.8481}"
2767,"{'neg': 0.469, 'neu': 0.379, 'pos': 0.152, 'compound': -0.6917}"
2768,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2769,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
2770,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2771,"{'neg': 0.282, 'neu': 0.455, 'pos': 0.264, 'compound': -0.0516}"
2772,"{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.4939}"
2773,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2774,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
2775,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.5574}"
2776,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2777,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2778,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2779,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
2780,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2781,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
2782,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
2783,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}"
2784,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6597}"
2785,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.4588}"
2786,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2787,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2788,"{'neg': 0.456, 'neu': 0.544, 'pos': 0.0, 'compound': -0.7717}"
2789,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}"
2790,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.25}"
2791,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2792,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}"
2793,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2794,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2795,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2732}"
2796,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2797,"{'neg': 0.18, 'neu': 0.602, 'pos': 0.218, 'compound': 0.128}"
2798,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2799,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}"
2800,"{'neg': 0.136, 'neu': 0.583, 'pos': 0.282, 'compound': 0.3612}"
2801,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2802,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2803,"{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.9169}"
2804,"{'neg': 0.0, 'neu': 0.371, 'pos': 0.629, 'compound': 0.8795}"
2805,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.5106}"
2806,"{'neg': 0.451, 'neu': 0.549, 'pos': 0.0, 'compound': -0.8481}"
2807,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
2808,"{'neg': 0.313, 'neu': 0.687, 'pos': 0.0, 'compound': -0.6249}"
2809,"{'neg': 0.336, 'neu': 0.664, 'pos': 0.0, 'compound': -0.6187}"
2810,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}"
2811,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.6369}"
2812,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2813,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2814,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
2815,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
2816,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
2817,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2818,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
2819,"{'neg': 0.168, 'neu': 0.559, 'pos': 0.273, 'compound': 0.1779}"
2820,"{'neg': 0.182, 'neu': 0.365, 'pos': 0.453, 'compound': 0.5719}"
2821,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}"
2822,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.765}"
2823,"{'neg': 0.19, 'neu': 0.594, 'pos': 0.216, 'compound': -0.1451}"
2824,"{'neg': 0.281, 'neu': 0.493, 'pos': 0.227, 'compound': -0.2732}"
2825,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.6204}"
2826,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.6249}"
2827,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2828,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}"
2829,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2830,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}"
2831,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2832,"{'neg': 0.416, 'neu': 0.4, 'pos': 0.184, 'compound': -0.4404}"
2833,"{'neg': 0.0, 'neu': 0.265, 'pos': 0.735, 'compound': 0.8519}"
2834,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2835,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}"
2836,"{'neg': 0.167, 'neu': 0.699, 'pos': 0.134, 'compound': -0.1531}"
2837,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2838,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2839,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
2840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2841,"{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.3612}"
2842,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2843,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}"
2844,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2845,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
2846,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}"
2847,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263}"
2848,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.0258}"
2849,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}"
2850,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.1531}"
2851,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
2852,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2853,"{'neg': 0.639, 'neu': 0.361, 'pos': 0.0, 'compound': -0.6486}"
2854,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
2855,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.4549}"
2856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2857,"{'neg': 0.129, 'neu': 0.68, 'pos': 0.19, 'compound': 0.2263}"
2858,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2859,"{'neg': 0.251, 'neu': 0.749, 'pos': 0.0, 'compound': -0.6908}"
2860,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}"
2861,"{'neg': 0.162, 'neu': 0.539, 'pos': 0.299, 'compound': 0.3182}"
2862,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
2863,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2864,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2865,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}"
2866,"{'neg': 0.0, 'neu': 0.402, 'pos': 0.598, 'compound': 0.6666}"
2867,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.2023}"
2868,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2869,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
2870,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}"
2871,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}"
2872,"{'neg': 0.0, 'neu': 0.428, 'pos': 0.572, 'compound': 0.7925}"
2873,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6115}"
2874,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2875,"{'neg': 0.144, 'neu': 0.718, 'pos': 0.138, 'compound': -0.0258}"
2876,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2877,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.4449}"
2878,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2879,"{'neg': 0.613, 'neu': 0.262, 'pos': 0.126, 'compound': -0.8519}"
2880,"{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.6369}"
2881,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2882,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}"
2883,"{'neg': 0.513, 'neu': 0.0, 'pos': 0.487, 'compound': -0.0516}"
2884,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
2885,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2886,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}"
2887,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2888,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}"
2889,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.1027}"
2890,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.0772}"
2891,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
2892,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2893,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
2894,"{'neg': 0.242, 'neu': 0.573, 'pos': 0.185, 'compound': 0.0258}"
2895,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}"
2896,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.6486}"
2897,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.6369}"
2898,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2899,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.5106}"
2900,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}"
2901,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2902,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2903,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
2904,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
2905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2906,"{'neg': 0.319, 'neu': 0.509, 'pos': 0.172, 'compound': -0.32}"
2907,"{'neg': 0.286, 'neu': 0.599, 'pos': 0.115, 'compound': -0.4005}"
2908,"{'neg': 0.366, 'neu': 0.488, 'pos': 0.146, 'compound': -0.5574}"
2909,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2910,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.6808}"
