,text
4924,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4925,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.4767}"
4926,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
4927,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}"
4928,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}"
4929,"{'neg': 0.168, 'neu': 0.252, 'pos': 0.58, 'compound': 0.7096}"
4930,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4931,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}"
4932,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4933,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4934,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4935,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
4936,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.25}"
4937,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4938,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4939,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.296}"
4940,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4941,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4942,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
4943,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4944,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4945,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.6124}"
4946,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5267}"
4947,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.2263}"
4948,"{'neg': 0.203, 'neu': 0.625, 'pos': 0.172, 'compound': -0.1027}"
4949,"{'neg': 0.171, 'neu': 0.548, 'pos': 0.281, 'compound': 0.3818}"
4950,"{'neg': 0.131, 'neu': 0.583, 'pos': 0.286, 'compound': 0.4939}"
4951,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4952,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4953,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
4954,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.128}"
4955,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4956,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4957,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}"
4958,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.8402}"
4959,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6908}"
4960,"{'neg': 0.166, 'neu': 0.637, 'pos': 0.197, 'compound': 0.128}"
4961,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4962,"{'neg': 0.093, 'neu': 0.698, 'pos': 0.209, 'compound': 0.3612}"
4963,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
4964,"{'neg': 0.512, 'neu': 0.24, 'pos': 0.248, 'compound': -0.5106}"
4965,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
4966,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4967,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1531}"
4968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4969,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.6814}"
4970,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}"
4971,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.7783}"
4972,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.6369}"
4973,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.5423}"
4974,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4975,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6908}"
4976,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4977,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}"
4978,"{'neg': 0.172, 'neu': 0.478, 'pos': 0.349, 'compound': 0.5719}"
4979,"{'neg': 0.159, 'neu': 0.483, 'pos': 0.359, 'compound': 0.4404}"
4980,"{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.5106}"
4981,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4982,"{'neg': 0.193, 'neu': 0.552, 'pos': 0.255, 'compound': -0.0258}"
4983,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4984,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.25}"
4985,"{'neg': 0.587, 'neu': 0.133, 'pos': 0.28, 'compound': -0.3182}"
4986,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.6369}"
4987,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}"
4988,"{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.6124}"
4989,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
4990,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}"
4991,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4992,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}"
4993,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
4994,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4995,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4996,"{'neg': 0.173, 'neu': 0.647, 'pos': 0.18, 'compound': 0.0258}"
4997,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
4998,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}"
4999,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}"
5000,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
5001,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3818}"
5002,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
5003,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5004,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}"
5005,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
5006,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5007,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
5008,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}"
5009,"{'neg': 0.149, 'neu': 0.522, 'pos': 0.328, 'compound': 0.34}"
5010,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
5011,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5012,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.6908}"
5013,"{'neg': 0.0, 'neu': 0.471, 'pos': 0.529, 'compound': 0.5423}"
5014,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5015,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5016,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
5017,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
5018,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}"
5019,"{'neg': 0.195, 'neu': 0.584, 'pos': 0.221, 'compound': 0.1027}"
5020,"{'neg': 0.579, 'neu': 0.421, 'pos': 0.0, 'compound': -0.6705}"
5021,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3818}"
5022,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}"
5023,"{'neg': 0.505, 'neu': 0.495, 'pos': 0.0, 'compound': -0.8481}"
5024,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5025,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
5026,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
5027,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.5574}"
5028,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
5029,"{'neg': 0.31, 'neu': 0.238, 'pos': 0.452, 'compound': 0.1531}"
5030,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}"
5031,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
5032,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5033,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.4019}"
5034,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5035,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5036,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
5037,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
5038,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5039,"{'neg': 0.44, 'neu': 0.56, 'pos': 0.0, 'compound': -0.6705}"
5040,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}"
5041,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
5042,"{'neg': 0.207, 'neu': 0.6, 'pos': 0.193, 'compound': -0.0516}"
5043,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}"
5044,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
5045,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.1027}"
5046,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5047,"{'neg': 0.186, 'neu': 0.638, 'pos': 0.176, 'compound': -0.0516}"
5048,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5049,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.2411}"
5050,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9538}"
5051,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5052,"{'neg': 0.147, 'neu': 0.641, 'pos': 0.212, 'compound': 0.25}"
5053,"{'neg': 0.424, 'neu': 0.339, 'pos': 0.237, 'compound': -0.296}"
5054,"{'neg': 0.461, 'neu': 0.437, 'pos': 0.102, 'compound': -0.8126}"
5055,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5056,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5057,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
5058,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5059,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5060,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}"
5061,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.6369}"
5062,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.5106}"
5063,"{'neg': 0.39, 'neu': 0.374, 'pos': 0.235, 'compound': -0.5994}"
5064,"{'neg': 0.583, 'neu': 0.417, 'pos': 0.0, 'compound': -0.8126}"
5065,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5066,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
5067,"{'neg': 0.144, 'neu': 0.647, 'pos': 0.209, 'compound': 0.2263}"
5068,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}"
5069,"{'neg': 0.52, 'neu': 0.48, 'pos': 0.0, 'compound': -0.7579}"
5070,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5071,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}"
5072,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5073,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
5074,"{'neg': 0.582, 'neu': 0.311, 'pos': 0.107, 'compound': -0.8934}"
5075,"{'neg': 0.163, 'neu': 0.407, 'pos': 0.43, 'compound': 0.5994}"
5076,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}"
5077,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5078,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5079,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.743}"
5080,"{'neg': 0.38, 'neu': 0.417, 'pos': 0.203, 'compound': -0.5267}"
5081,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5082,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5083,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5084,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.7579}"
5085,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
5086,"{'neg': 0.52, 'neu': 0.347, 'pos': 0.133, 'compound': -0.7717}"
5087,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.7717}"
5088,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
5089,"{'neg': 0.134, 'neu': 0.573, 'pos': 0.293, 'compound': 0.3612}"
5090,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5091,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.802}"
5092,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5093,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
5094,"{'neg': 0.213, 'neu': 0.648, 'pos': 0.139, 'compound': -0.2023}"
5095,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.0258}"
5096,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
5097,"{'neg': 0.0, 'neu': 0.437, 'pos': 0.563, 'compound': 0.774}"
5098,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.7096}"
5099,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5100,"{'neg': 0.756, 'neu': 0.244, 'pos': 0.0, 'compound': -0.7351}"
5101,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
5102,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}"
5103,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}"
5104,"{'neg': 0.592, 'neu': 0.408, 'pos': 0.0, 'compound': -0.4404}"
5105,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5106,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.5574}"
5107,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5108,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5109,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}"
5110,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}"
5111,"{'neg': 0.459, 'neu': 0.407, 'pos': 0.134, 'compound': -0.6808}"
5112,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}"
5113,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5114,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.9201}"
5115,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
5116,"{'neg': 0.248, 'neu': 0.496, 'pos': 0.255, 'compound': 0.0258}"
5117,"{'neg': 0.154, 'neu': 0.515, 'pos': 0.331, 'compound': 0.34}"
5118,"{'neg': 0.197, 'neu': 0.578, 'pos': 0.225, 'compound': 0.3612}"
5119,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5121,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.6808}"
5122,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5123,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
5124,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
5125,"{'neg': 0.265, 'neu': 0.581, 'pos': 0.155, 'compound': -0.4019}"
5126,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
5127,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.4588}"
5128,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5129,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.25}"
5130,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5131,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5132,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5133,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}"
5134,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}"
5135,"{'neg': 0.12, 'neu': 0.526, 'pos': 0.354, 'compound': 0.5994}"
5136,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5137,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.34}"
5138,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5139,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.6369}"
5140,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
5141,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5142,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.8074}"
5143,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5144,"{'neg': 0.234, 'neu': 0.541, 'pos': 0.225, 'compound': -0.0258}"
5145,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}"
5146,"{'neg': 0.517, 'neu': 0.483, 'pos': 0.0, 'compound': -0.7579}"
5147,"{'neg': 0.392, 'neu': 0.473, 'pos': 0.135, 'compound': -0.5859}"
5148,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5149,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5150,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
5151,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5152,"{'neg': 0.231, 'neu': 0.672, 'pos': 0.097, 'compound': -0.4215}"
5153,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5154,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5155,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5156,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
5157,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5158,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.765}"
5159,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}"
5160,"{'neg': 0.381, 'neu': 0.476, 'pos': 0.143, 'compound': -0.6705}"
5161,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
5162,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}"
5163,"{'neg': 0.222, 'neu': 0.694, 'pos': 0.083, 'compound': -0.4588}"
5164,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}"
5165,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.6597}"
5166,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9538}"
5167,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5168,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.6908}"
5169,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2263}"
5170,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.7003}"
5171,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}"
5172,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.8442}"
5173,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
5174,"{'neg': 0.328, 'neu': 0.469, 'pos': 0.203, 'compound': -0.34}"
5175,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5176,"{'neg': 0.387, 'neu': 0.347, 'pos': 0.266, 'compound': -0.4767}"
5177,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.2732}"
5178,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
5179,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.7783}"
5180,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3182}"
5181,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.6597}"
5182,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.128}"
5183,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}"
5184,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
5185,"{'neg': 0.425, 'neu': 0.575, 'pos': 0.0, 'compound': -0.7688}"
5186,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
5187,"{'neg': 0.172, 'neu': 0.478, 'pos': 0.349, 'compound': 0.5719}"
5188,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.6808}"
5189,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
5190,"{'neg': 0.384, 'neu': 0.377, 'pos': 0.239, 'compound': -0.3182}"
5191,"{'neg': 0.498, 'neu': 0.321, 'pos': 0.181, 'compound': -0.4519}"
5192,"{'neg': 0.767, 'neu': 0.233, 'pos': 0.0, 'compound': -0.5106}"
5193,"{'neg': 0.322, 'neu': 0.517, 'pos': 0.161, 'compound': -0.4215}"
5194,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5195,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5196,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
5197,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}"
5198,"{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.8591}"
5199,"{'neg': 0.211, 'neu': 0.571, 'pos': 0.217, 'compound': -0.2263}"
5200,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.0772}"
5201,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
5202,"{'neg': 0.089, 'neu': 0.714, 'pos': 0.196, 'compound': 0.4215}"
5203,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.3008}"
5204,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
5205,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5206,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
5207,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.4767}"
5208,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6808}"
5209,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5210,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5211,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.4767}"
5212,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
5213,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}"
5214,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7184}"
5215,"{'neg': 0.392, 'neu': 0.608, 'pos': 0.0, 'compound': -0.7005}"
5216,"{'neg': 0.112, 'neu': 0.415, 'pos': 0.473, 'compound': 0.8658}"
5217,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
5218,"{'neg': 0.18, 'neu': 0.602, 'pos': 0.218, 'compound': 0.128}"
5219,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.5574}"
5220,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
5221,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5222,"{'neg': 0.132, 'neu': 0.596, 'pos': 0.272, 'compound': 0.2732}"
5223,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}"
